pm2_5,pm10,temperature_2m,relative_humidity_2m,wind_speed_10m,hour,day_of_week,pm2_5_lag_1,pm2_5_lag_3,pm2_5_rolling_mean_6,high_pollution_next_hour,prediction_probability,prediction,correct,error_type
109.9,663.1,34.7,11,4.0,3,2,159.3,187.7,178.36666666666667,1,0.9911343938277442,1,True,correct
91.0,514.1,33.4,12,6.7,4,2,109.9,172.3,167.41666666666666,1,0.9971304210695905,1,True,correct
79.6,441.4,32.6,13,6.2,5,2,91.0,159.3,152.46666666666667,1,0.982742218707652,1,True,correct
71.2,377.2,33.2,12,6.5,6,2,79.6,109.9,133.29999999999998,1,0.9938962915736242,1,True,correct
73.1,404.2,35.4,10,5.9,7,2,71.2,91.0,113.88333333333334,1,0.9898082182805902,1,True,correct
71.5,430.3,37.6,9,10.1,8,2,73.1,79.6,97.35000000000001,1,0.9929065294318629,1,True,correct
130.4,1177.2,40.0,7,12.1,9,2,71.5,71.2,82.71666666666667,1,0.9978826313237401,1,True,correct
196.0,1777.0,41.6,7,13.9,10,2,130.4,73.1,86.13333333333333,1,0.9997754487160201,1,True,correct
193.2,1736.0,43.1,6,12.4,11,2,196.0,71.5,103.63333333333333,1,0.9997802487160201,1,True,correct
171.8,1568.3,44.2,5,12.8,12,2,193.2,130.4,122.56666666666666,1,0.9999521410827565,1,True,correct
156.5,1456.6,44.8,5,14.2,13,2,171.8,196.0,139.33333333333334,1,0.9999459081259977,1,True,correct
148.5,1393.3,45.1,5,14.7,14,2,156.5,193.2,153.23333333333335,1,0.9999855611619333,1,True,correct
141.6,1337.4,44.9,5,14.8,15,2,148.5,171.8,166.0666666666667,1,0.9995987518927711,1,True,correct
135.5,1281.5,44.5,5,14.1,16,2,141.6,156.5,167.9333333333333,1,0.9999320852261044,1,True,correct
129.5,1195.8,43.8,5,13.3,17,2,135.5,148.5,157.85,1,0.9998987142224672,1,True,correct
136.4,1240.5,43.1,5,12.8,18,2,129.5,141.6,147.23333333333332,1,0.9998987142224672,1,True,correct
141.1,1173.5,42.1,6,10.8,19,2,136.4,135.5,141.33333333333334,1,0.9998909396840804,1,True,correct
110.1,763.7,41.3,6,9.5,20,2,141.1,129.5,138.76666666666665,1,0.9998595563124726,1,True,correct
89.6,553.2,40.5,7,10.1,21,2,110.1,136.4,132.36666666666665,1,0.9958607286913597,1,True,correct
83.4,516.0,39.2,7,10.3,22,2,89.6,141.1,123.7,1,0.9954175631136327,1,True,correct
86.4,577.4,37.7,8,10.4,23,2,83.4,110.1,115.01666666666667,1,0.9984555911627712,1,True,correct
99.7,748.8,36.3,9,9.5,0,3,86.4,89.6,107.83333333333333,1,0.9466784742445731,1,True,correct
112.9,901.5,34.9,10,6.3,1,3,99.7,83.4,101.71666666666665,1,0.9899099654525363,1,True,correct
115.3,897.8,33.9,11,6.6,2,3,112.9,86.4,97.01666666666667,1,0.9602449480617007,1,True,correct
110.4,795.3,33.8,15,5.1,3,3,115.3,99.7,97.88333333333333,1,0.9995949200913965,1,True,correct
108.0,730.2,33.1,18,3.1,4,3,110.4,112.9,101.35000000000001,1,0.9999400360727924,1,True,correct
107.3,683.6,32.4,16,4.9,5,3,108.0,115.3,105.45,1,0.9999446621237155,1,True,correct
102.9,609.1,32.1,15,5.0,6,3,107.3,110.4,108.93333333333334,1,0.9989309844640201,1,True,correct
113.9,668.7,33.4,12,5.0,7,3,102.9,108.0,109.46666666666665,1,0.9987924771330376,1,True,correct
134.1,936.9,35.7,10,6.2,8,3,113.9,107.3,109.63333333333334,1,0.9999182403484688,1,True,correct
186.7,1478.9,37.6,9,7.9,9,3,134.1,102.9,112.76666666666665,1,0.9999140253853497,1,True,correct
205.4,1620.5,39.4,9,7.4,10,3,186.7,113.9,125.48333333333333,1,0.9999210429292095,1,True,correct
194.6,1538.5,41.2,8,6.7,11,3,205.4,134.1,141.71666666666667,1,0.9999606959651449,1,True,correct
177.4,1411.9,42.5,7,7.8,12,3,194.6,186.7,156.26666666666668,1,0.9999544630083862,1,True,correct
161.1,1277.8,43.2,6,8.7,13,3,177.4,205.4,168.68333333333334,1,0.9999544630083862,1,True,correct
143.9,1136.2,43.7,6,9.0,14,3,161.1,194.6,176.54999999999998,1,0.9999544630083862,1,True,correct
73.1,637.0,43.5,6,8.8,15,3,143.9,177.4,178.18333333333337,1,0.9974189486507807,1,True,correct
76.4,679.9,43.3,6,9.7,16,3,73.1,161.1,159.25,1,0.9874705007708872,1,True,correct
86.4,784.2,42.9,6,11.2,17,3,76.4,143.9,137.75,1,0.9998908906085409,1,True,correct
103.1,942.5,42.2,7,12.8,18,3,86.4,73.1,119.71666666666665,1,0.9999453034759189,1,True,correct
138.8,1195.8,41.2,7,13.0,19,3,103.1,76.4,107.33333333333333,1,0.9999402487160199,1,True,correct
145.3,1203.3,40.0,8,12.1,20,3,138.8,86.4,103.61666666666667,1,0.9999402487160199,1,True,correct
145.3,1184.6,39.2,8,8.9,21,3,145.3,103.1,103.85000000000001,1,0.9999140253853497,1,True,correct
131.3,1020.7,37.9,9,9.5,22,3,145.3,138.8,115.88333333333334,1,0.9999140253853497,1,True,correct
118.7,892.2,36.7,10,9.2,23,3,131.3,145.3,125.03333333333335,1,0.9999060147044417,1,True,correct
107.1,791.6,35.3,10,6.4,0,4,118.7,145.3,130.41666666666666,1,0.9930656759706973,1,True,correct
82.2,547.6,34.6,11,5.1,1,4,107.1,131.3,131.08333333333334,1,0.9630823369908517,1,True,correct
53.8,285.9,34.1,15,1.7,2,4,82.2,118.7,121.64999999999999,1,0.9102916765441085,1,True,correct
46.1,226.3,34.1,15,2.6,3,4,53.8,107.1,106.40000000000002,1,0.9735882142334704,1,True,correct
40.9,194.2,32.9,13,1.4,4,4,46.1,82.2,89.86666666666666,1,0.7870752722859246,1,True,correct
38.3,175.6,31.9,16,2.0,5,4,40.9,53.8,74.8,1,0.841119857459837,1,True,correct
36.2,154.1,31.6,14,3.1,6,4,38.3,46.1,61.4,1,0.4363637048189797,0,False,false_negative
40.3,189.5,33.4,11,4.4,7,4,36.2,40.9,49.583333333333336,1,0.9102295006176429,1,True,correct
42.8,253.3,35.8,9,3.6,8,4,40.3,38.3,42.6,1,0.9277264669958319,1,True,correct
49.5,350.2,37.8,7,4.2,9,4,42.8,36.2,40.76666666666667,1,0.9472193305170302,1,True,correct
53.9,410.7,39.5,7,1.9,10,4,49.5,40.3,41.333333333333336,1,0.9702390346104875,1,True,correct
52.3,384.6,41.1,6,0.7,11,4,53.9,42.8,43.5,1,0.963364414238145,1,True,correct
48.7,327.8,42.3,6,2.6,12,4,52.3,49.5,45.833333333333336,1,0.9728475603362261,1,True,correct
50.3,327.8,43.2,6,5.8,13,4,48.7,53.9,47.916666666666664,1,0.9681927450776248,1,True,correct
56.6,388.4,43.6,6,8.1,14,4,50.3,52.3,49.583333333333336,1,0.9847960010804683,1,True,correct
54.2,437.7,43.6,6,7.9,15,4,56.6,48.7,51.883333333333326,1,0.9920177285192435,1,True,correct
48.9,375.3,43.4,6,8.8,16,4,54.2,50.3,52.666666666666664,1,0.9828837648304591,1,True,correct
50.8,402.3,43.0,6,8.6,17,4,48.9,56.6,51.833333333333336,1,0.9852427413151725,1,True,correct
53.6,442.4,42.5,6,6.6,18,4,50.8,54.2,51.583333333333336,1,0.993387738851458,1,True,correct
72.4,583.0,41.8,6,9.4,19,4,53.6,48.9,52.4,1,0.9986263842344569,1,True,correct
99.4,847.5,40.3,7,12.1,20,4,72.4,50.8,56.083333333333336,1,0.9997951841066058,1,True,correct
134.1,1177.2,39.4,7,8.0,21,4,99.4,53.6,63.21666666666666,1,0.9998189083321416,1,True,correct
148.5,1277.8,38.0,8,6.8,22,4,134.1,72.4,76.53333333333333,1,0.9999074039073629,1,True,correct
131.3,1072.9,36.8,9,6.4,23,4,148.5,99.4,93.13333333333333,1,0.999803962227455,1,True,correct
90.1,622.1,36.0,10,4.7,0,5,131.3,134.1,106.55,1,0.9762684580102684,1,True,correct
64.0,384.6,35.1,11,5.4,1,5,90.1,148.5,112.63333333333333,1,0.9362108813239718,1,True,correct
54.7,309.2,34.5,12,5.7,2,5,64.0,131.3,111.23333333333333,1,0.9181266243206554,1,True,correct
47.4,243.1,34.1,11,9.0,3,5,54.7,90.1,103.78333333333335,1,0.9201673458036824,1,True,correct
43.4,224.4,33.0,13,3.9,4,5,47.4,64.0,89.33333333333333,1,0.9606570316856731,1,True,correct
35.3,156.9,32.2,14,4.7,5,5,43.4,54.7,71.81666666666666,0,0.18912498352057852,0,True,correct
30.9,117.8,32.5,14,4.5,6,5,35.3,47.4,55.81666666666666,1,0.08127170831802288,0,False,false_negative
39.1,177.9,33.6,12,2.0,7,5,30.9,43.4,45.949999999999996,1,0.7909358315622724,1,True,correct
51.3,299.0,35.6,11,2.8,8,5,39.1,35.3,41.800000000000004,1,0.9394909205688888,1,True,correct
51.2,326.9,38.0,9,3.9,9,5,51.3,30.9,41.233333333333334,1,0.9642820707876599,1,True,correct
51.7,366.9,39.7,7,4.5,10,5,51.2,39.1,41.86666666666667,1,0.9654929299489071,1,True,correct
56.6,420.0,41.1,7,4.1,11,5,51.7,51.3,43.25,1,0.9856839222885058,1,True,correct
58.2,420.0,42.3,7,3.3,12,5,56.6,51.2,46.800000000000004,1,0.9918384058003522,1,True,correct
58.1,396.7,43.3,7,3.0,13,5,58.2,51.7,51.35,1,0.9821318866909604,1,True,correct
56.5,362.3,44.0,6,0.6,14,5,58.1,56.6,54.51666666666667,1,0.9754193164525571,1,True,correct
54.8,360.4,43.9,6,3.3,15,5,56.5,58.2,55.38333333333335,1,0.9843310414154619,1,True,correct
54.4,380.9,44.1,5,9.2,16,5,54.8,58.1,55.98333333333333,1,0.9925932130397227,1,True,correct
62.9,506.6,43.0,6,17.0,17,5,54.4,56.5,56.43333333333334,1,0.9976219284726058,1,True,correct
75.2,663.1,41.9,6,13.4,18,5,62.9,54.8,57.48333333333333,1,0.999117118218728,1,True,correct
109.0,948.1,41.2,7,5.9,19,5,75.2,54.4,60.31666666666666,1,0.9996869657695466,1,True,correct
128.1,1110.1,40.2,7,6.3,20,5,109.0,62.9,68.8,1,0.9998554179847888,1,True,correct
158.8,1389.5,39.5,7,9.7,21,5,128.1,75.2,80.73333333333333,1,0.9918756882550591,1,True,correct
164.4,1408.2,38.0,8,9.8,22,5,158.8,109.0,98.06666666666668,1,0.9999443665443698,1,True,correct
147.1,1214.4,37.0,9,8.5,23,5,164.4,128.1,116.40000000000002,1,0.9999210429292095,1,True,correct
119.2,910.8,35.8,10,7.2,0,6,147.1,158.8,130.4333333333333,1,0.9782275628342668,1,True,correct
103.6,760.0,34.8,11,5.4,1,6,119.2,164.4,137.76666666666668,1,0.9808108103964719,1,True,correct
96.4,687.3,34.4,14,2.9,2,6,103.6,147.1,136.86666666666667,1,0.9927901521021473,1,True,correct
76.1,458.2,34.2,16,3.2,3,6,96.4,119.2,131.58333333333334,1,0.9808582145124091,1,True,correct
58.9,291.5,33.2,15,3.4,4,6,76.1,103.6,117.80000000000001,1,0.9844643312410891,1,True,correct
52.0,220.7,32.5,17,3.1,5,6,58.9,96.4,100.21666666666665,1,0.9906065600822427,1,True,correct
48.9,182.1,32.3,20,1.2,6,6,52.0,76.1,84.36666666666666,1,0.9752304570203054,1,True,correct
47.6,142.5,33.6,14,0.4,7,6,48.9,58.9,72.64999999999999,1,0.9481282998495426,1,True,correct
46.1,138.3,35.5,12,0.2,8,6,47.6,52.0,63.31666666666666,1,0.9362226704734745,1,True,correct
50.5,184.9,37.6,11,0.0,9,6,46.1,48.9,54.93333333333334,1,0.9323586524049209,1,True,correct
50.3,226.3,39.1,9,3.3,10,6,50.5,47.6,50.666666666666664,1,0.9742754999261489,1,True,correct
52.7,311.1,40.5,8,5.3,11,6,50.3,46.1,49.23333333333333,1,0.9789145258847767,1,True,correct
59.0,407.0,41.5,7,7.1,12,6,52.7,50.5,49.35,1,0.9837771334265578,1,True,correct
65.4,495.5,42.1,7,8.8,13,6,59.0,50.3,51.03333333333333,1,0.9935249777769137,1,True,correct
71.7,583.0,42.4,6,8.8,14,6,65.4,52.7,54.0,1,0.9979205203180527,1,True,correct
79.6,696.6,42.7,6,7.9,15,6,71.7,59.0,58.26666666666667,1,0.9995304692491883,1,True,correct
90.6,838.2,42.7,6,10.0,16,6,79.6,65.4,63.116666666666674,1,0.9957005654089041,1,True,correct
103.6,983.5,42.3,6,11.9,17,6,90.6,71.7,69.83333333333333,1,0.9998631925231755,1,True,correct
121.1,1147.4,41.6,6,12.9,18,6,103.6,79.6,78.31666666666666,1,0.9999220160525872,1,True,correct
158.8,1415.6,40.3,6,12.5,19,6,121.1,90.6,88.66666666666667,1,0.9999422863228575,1,True,correct
159.7,1378.4,39.2,7,11.5,20,6,158.8,103.6,104.23333333333333,1,0.9999443665443698,1,True,correct
149.5,1255.4,38.4,7,10.8,21,6,159.7,121.1,118.90000000000002,1,0.9999443665443698,1,True,correct
132.7,1065.4,37.4,7,10.0,22,6,149.5,158.8,130.54999999999998,1,0.999884657651782,1,True,correct
112.2,853.1,36.3,8,8.5,23,6,132.7,159.7,137.56666666666666,1,0.9996180292380668,1,True,correct
103.4,773.0,35.1,9,7.5,0,0,112.2,149.5,139.0,1,0.9976111305161518,1,True,correct
101.0,769.3,34.2,10,9.9,1,0,103.4,132.7,136.05,1,0.9984911317759011,1,True,correct
102.2,793.5,33.1,11,8.6,2,0,101.0,112.2,126.41666666666667,1,0.988594516590742,1,True,correct
